block,logIndex,transactionHash,sender,recipient,amount0,amount1,sqrtPriceX96,liquidity,tick,price,raw_price,is_zero_for_one,volume_token0,volume_token1,gas_used,gas_price
31002622,285,0x83d0d4ae75fe980a499f17451267ff76fc09f413a97da447dbff6369ef8bbec1,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-16040391500,9990000,1976729237171051323009412382,92378916104700,-73822,1606.4410593728153,0.0006224940492932985,False,16040391500,9990000,,
31009233,500,0x891a52d688d2cf6a88416383d0d19ab265335b1c48be50510f85ce6231051ea0,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xB547A0c155068ac2c854A65B00b18C076efB9353,-562642381662,350470000,1977029665144657997788412736,92378916104700,-73819,1605.9528692647793,0.0006226832799008663,False,562642381662,350470000,,
31010730,99,0x25a4cea58b3172c0dfd2368a9be5912582625b620519b9567782a62d3aeb8657,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-2645909847,1648390,1977031078167813897024110031,92378916104700,-73819,1605.9505736531364,0.0006226841699898956,False,2645909847,1648390,,
31014122,44,0xb91318ba09b905bf10f76c18290c5537f221db181be201bd929a7c6b988924dc,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-9677651267,6029151,1977036246443243757452443940,92378916104700,-73819,1605.9421772627743,0.0006226874255861665,False,9677651267,6029151,,
31029559,136,0x385f04adba7ae940a50a2c5007e569057d4fecf6bfb1b295488eed4a268bed5f,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,0x6E4141d33021b52C91c28608403db4A0FFB50Ec6,-1603532569,999000,1977037102800122645621859865,92378916104700,-73819,1605.9407860300748,0.0006226879650226859,False,1603532569,999000,,
31034105,657,0x6c2df015ce047baf9ee9e25d7fb474cdc72ef14c01cf836816bd6f359e021624,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xB547A0c155068ac2c854A65B00b18C076efB9353,-590066954347,367670000,1977352274863511712064051950,92378916104700,-73816,1605.428881965263,0.000622886514148085,False,590066954347,367670000,,
31039137,131,0xcb342ae63991b308324d9c2ba9da7709699d060a185b18fd9af84262ebe5846d,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1016700629902,633780000,1977895560283411955569729595,92378916104700,-73810,1604.5470494422214,0.0006232288422752226,False,1016700629902,633780000,,
31041277,64,0x527a476b77028d3ee76f69a78cd01a6913f572657b8b182ed18badaabe2e3588,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1007140644314,628164063,1978434031639729231073010030,92378916104700,-73805,1603.67374759423,0.0006235682298224072,False,1007140644314,628164063,,
31042121,52,0x064b722572ef7c2f76b261767d6497dd1e7b8042ccda7435c3824a73339da463,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1026668101731,640780000,1980063880869046679972996417,10086357371625,-73788,1601.03477142706,0.0006245960536563887,False,1026668101731,640780000,,
31044182,116,0x905c650a90d5ce73fb1c25792f1a2fad9062900ff1c4d5c4bc75b3a4300f7b89,0x6Cb442acF35158D5eDa88fe602221b67B400Be3E,0xA28368E6ff479fc0F3B4Ef66B0AeBb58F463F33D,-1003224714304,628485940,1984998158672526789484728125,10086357371625,-73738,1593.0850093444722,0.0006277128929933772,False,1003224714304,628485940,,
